scorer,full_name,similarity,token_compare
Jordan Perez,Jordan Rossiter,0.666666667,FALSE
Patrik Andersson,Patrik Ulf Anders Carlgren,0.666666667,FALSE
Jonathan Sogbie,Jonathan Ñíguez Esclápez,0.564102564,FALSE
Hélder Vicente de Jesus Serafin,Néstor Vicente Vidrio Serrano,0.6,FALSE
Teodoro Fernández,Theodor Bergmann,0.666666667,FALSE
Ian Walsh,Joe Walsh,0.666666667,FALSE
Haris Mohammed,Nasiru Mohammed,0.75862069,FALSE
Shane Marshall,Mark Marshall,0.740740741,FALSE
Frédéric Kanouté,Kangni Frederic Ananou,0.578947368,FALSE
Emin Mahmudov,Denis Mahmudov,0.740740741,FALSE
Marcelo Corrales,Luis Marcelo Torres,0.742857143,FALSE
Martín Rodríguez,Martín Rodrigo Rivero,0.702702703,FALSE
David Zeman,David Templeton,0.692307692,FALSE
Martin Weber,Martin Woods,0.666666667,FALSE
Vurlon Mills,Quirin Moll,0.608695652,FALSE
Nicolas Hasler,Nicolas Hasler,1,TRUE
Colin Bennett,Mason Bennett,0.769230769,FALSE
Mauricio Serna,Maic Sema,0.695652174,FALSE
Jesús Zavala,Jesús Eduardo Zavala Castañeda,0.571428571,TRUE
Anders Limpar,Andreas Lienhart,0.689655172,FALSE
Nicholas Ioannou,Nicolas Saint-Ruf,0.666666667,FALSE
Fashion Sakala,Fashion Sakala,1,TRUE
Ramon Gjamaci,Raymon Gaddis,0.692307692,FALSE
Denílson de Oliveira Araújo,Weverson Leandro Oliveira Moura,0.620689655,FALSE
Luis Suárez Miramontes,Luis Erick Marleiro Neves,0.553191489,FALSE
Rudinilson Silva,Judson Silva Tavares,0.611111111,FALSE
Tim Payne,Tim Skarke,0.631578947,FALSE
Masaaki Sawanobori,Isak Ssewankambo,0.588235294,FALSE
Mario Frick,Per Frick,0.7,FALSE
Morgan Gould,Morgan Fox,0.727272727,FALSE
Dominic Gabriel,Dominik Starkl,0.689655172,FALSE
Anthony Hernandez,Anthony Beltran,0.75,FALSE
Niel Hans,Niko Hansen,0.7,FALSE
Roy Vernon,Jay-Roy Grot,0.545454545,FALSE
Faisal Al Badri,Gil Esaul Alcalá Barba,0.594594595,FALSE
Federico Vairo,Federico Bonazzoli,0.6875,FALSE
Ademola Adeshina,Adebayo Akinfenwa,0.545454545,FALSE
Alexandre Pato,Luis Alejandro Paz Mulato,0.615384615,FALSE
Clinton Morrison,Carlton Morris,0.8,FALSE
Pierre Womé,Pierre Bouby,0.695652174,FALSE
Eldar Ćivić,Eldar Civic,0.818181818,FALSE
Víctor Rangel,Víctor Retamal,0.740740741,FALSE
David Ramírez,David Raum,0.782608696,FALSE
Michael Dupuy,Michael Doyle,0.769230769,FALSE
Matt McKay,Matt Macey,0.8,FALSE
Frédéric Kanouté,Frédéric Koutou Nimani N'Galou,0.565217391,FALSE
Dexter Walker,Tyler Walker,0.72,FALSE
Conor Washington,Conor Washington,1,TRUE
Héctor Hernández,Héctor Hernández Marrero,0.8,TRUE
Roman Wallner,Romain Grange,0.692307692,FALSE
Andrew Hainault,André Hainault,0.896551724,FALSE
Steven Tan,Steven MacLean,0.75,FALSE
Sofiane Daoud,Sofiane Diop,0.8,FALSE
Vitaliy Denisov,Vitaliy Mykolenko,0.6875,FALSE
Wartan Ghazarian,Martín Galmarini,0.6875,FALSE
Enrique Casaretto,Fabio Enrique Castillo Choco,0.577777778,FALSE
Abdoulaye Ba,Abdoulaye Sané,0.846153846,FALSE
Ivan Klasnić,Ivan Lanni,0.727272727,FALSE
John O'Shea,John  O'Shea,0.956521739,TRUE
Ousmane Sanou,Ousmane Kanté,0.769230769,FALSE
Rocky Putiray,Rocky Bushiri,0.692307692,FALSE
José Luis Brown,José Luis Moreno,0.774193548,TRUE
Anders Svensson,Sander Svendsen,0.733333333,FALSE
Joe Allen,Jamie Allen,0.8,FALSE
Hassan Bashir,Hassan Kadish,0.769230769,FALSE
Jaroslav Pollák,Jaroslav Zelený,0.666666667,FALSE
Ali Maher,Aleš Mateju,0.6,FALSE
Giorgi Kvilitaia,Giorgi Aburjania,0.625,FALSE
David Phillips,Dillon Phillips,0.75862069,FALSE
Sven Jacobsson,Joe Jacobson,0.769230769,FALSE
José Macia,Josh Maja,0.736842105,FALSE
Erwin Vandenbergh,Éric Vandenabeele,0.647058824,FALSE
Gastón Giménez,Gastón Gómez,0.846153846,TRUE
David Stokes,Finn Stokkers,0.64,FALSE
Ferhan Hasani,Gervane Kastaneer,0.6,FALSE
Erich Beer,Erik Bakker,0.666666667,FALSE
Christian Ziege,Christian Schwegler,0.764705882,FALSE
Manuel Pellegrina,Matías Pellegrini,0.705882353,FALSE
Cees Schapendonk,Clemens Schoppenhauer,0.594594595,FALSE
Tommy Oar,Tommy Spurr,0.7,FALSE
Juan Ignacio Basaguren,Juan Ignacio Duma,0.717948718,TRUE
Jordan Morris,Jordan Cousins,0.740740741,FALSE
Anatoliy Banishevskiy,Benoît Badiashile Mukinayi,0.510638298,FALSE
José Antonio Castro,José Antonio Pardo Lucas,0.697674419,TRUE
Daniel Passarella,Daniel Arreola Argüello,0.6,FALSE
Gonzalo Farfán,Gonzalo Ávila Gordón,0.647058824,FALSE
Roberto Palacios,Roberto Olabe Del Arco,0.631578947,FALSE
Kenny Dalglish,Kenny Dougall,0.740740741,FALSE
David Alaba,David Atanga,0.782608696,FALSE
Francisco Higuera,Francisco Miguel Varela Martín,0.680851064,FALSE
David Provan,David Perkins,0.72,FALSE
Daniel Killer,Daniel-Kofi Kyereh,0.64516129,FALSE
Valentin Ivanov,Valentin Jacob,0.75862069,FALSE
José Leandro Andrade,Bruno Miguel Carvalho Andrade,0.571428571,FALSE
Luis Muriel,Luis Madrigal,0.75,FALSE
João Resende Alves,Kauã Ricardo Reisende Mendes,0.565217391,FALSE
Miguel Martínez,Ricardo Miguel Martins Alves,0.604651163,FALSE
Walter Pearson,Matty Pearson,0.740740741,FALSE
Christopher Trimmel,Christopher Telo,0.857142857,FALSE
Ljubomir Radanović,Lubomír Guldan,0.625,FALSE
Matteo Darmian,Matteo Rubin,0.692307692,FALSE
Ali Al Saadi,Ziyad Al Sahafi,0.666666667,FALSE
Márcio Roberto dos Santos,Erik Roberto Silva do Nascimento,0.596491228,FALSE
Russell Teibert,Russell Teibert,1,TRUE
Peter Nicholas,Lee Nicholls,0.769230769,FALSE
Abdul Kader Keïta,Abdu Cadri Conté,0.606060606,FALSE
Alan Smith,Alan Lithgow,0.727272727,FALSE
Strahinja Pavlović,Andrija Pavlovic,0.705882353,FALSE
Gabriel Riera,Juan Gabriel Valverde Rivera,0.634146341,FALSE
Daniel Chitsulo,Daniel Cerântula Fuzato,0.631578947,FALSE
Nikola Jerkan,Nikola Jambor,0.692307692,FALSE
Azman Adnan,Emirhan Aydogan,0.615384615,FALSE
Juan Carlos Arguedas,Álvaro Juan Cruz Armada,0.558139535,FALSE
Sergey Rodionov,Ever Jorge Rodeiro Selva,0.564102564,FALSE
Juan Carlos Rojas,Jean Carlos Silva Rocha,0.7,FALSE
José Alfredo Castillo,Roque Alfredo Caballero Marecos,0.576923077,FALSE
Harrison Róchez,Harrison McGahey,0.774193548,FALSE
Gareth Bale,Gareth Evans,0.695652174,FALSE
Patrick Battiston,Kevin Patrick Dawson,0.648648649,FALSE
Ivan Schranz,Dani Schahin,0.666666667,FALSE
Michael Ballack,Michael Perlak,0.75862069,FALSE
Bo Larsson,Jordan Larsson,0.75,FALSE
Adam Ounas,Adam Sušac,0.7,FALSE
Jean Capelle,Sean McConville,0.592592593,FALSE
Cristian Zaccardo,Cristhian Machado,0.823529412,FALSE
Garfield Gonsalves,Gabriel dos Santos Magalhães,0.608695652,FALSE
Joe Aisa,Joe Aribo,0.705882353,FALSE
Rhyan Grant,Karlan Grant,0.695652174,FALSE
Juan Pablo Rodríguez,Lucas Nahuel Rodríguez,0.714285714,FALSE
Charles Jumanne,Charles Dunne,0.857142857,FALSE
Gayson Gregory,Mason Greenwood,0.620689655,FALSE
Julián Álvarez,Juan Álvarez,0.846153846,FALSE
Didier Deschamps,Rémy Descamps,0.620689655,FALSE
Kebede Asfaw,Ebenezer Assifuah,0.551724138,FALSE
Tom Florie,Tom Lapslie,0.666666667,FALSE
José Luis Garcés,Jose Luís García Vayá,0.648648649,FALSE
Mauricio Alonso Rodríguez,Mauricio Alejandro Tévez,0.653061224,FALSE
Michael Robinson,Michael Fabián Rios Ripoll,0.619047619,FALSE
Henri Camara,Henrik Ojamaa,0.8,FALSE
Greg Vanney,Greg Tansey,0.818181818,FALSE
Wesley Waiwai,Wesley Harding,0.666666667,FALSE
Segundo Castillo,Facundo Castillón,0.727272727,FALSE
Ibrahim Al Farhan,Hazaa Ibrahim Al Hazaa,0.666666667,TRUE
Paulo da Silva,Paulo Otávio Rosa da Silva,0.7,TRUE
Robin Quaison,Robin Jansson,0.769230769,FALSE
Michael Baur,Michael  Sollbauer,0.733333333,FALSE
Chris James,Chris Lines,0.727272727,FALSE
William Martínez,William Zapata Brand,0.611111111,FALSE
Ammo Yousif,Amos Youga,0.666666667,FALSE
Andy Jones,Indy Boonen,0.666666667,FALSE
Jean Vincent,Juan Dinenno,0.666666667,FALSE
Kenny Cooper,Ben Coker,0.666666667,FALSE
Mark Hateley,Mark Oxley,0.727272727,FALSE
Youssouf Arouna,Youssouf Fofana,0.8,FALSE
Dimitar Rangelov,Dimitar Dimitrov  Rangelov,0.761904762,TRUE
Maximilian Göppel,Maximilian Jansen,0.705882353,FALSE
Jakub Moder,Jakub Hromada,0.666666667,FALSE
Philip Mulryne,Philipp Zulechner,0.709677419,FALSE
Joel Lindpere,Joel Untersee,0.692307692,FALSE
Pablo Lima,Pablo Diogo Lopes de Lima,0.571428571,TRUE
Alejandro Carrillo,Alessandro Capello,0.777777778,FALSE
Bartosz Bosacki,Bartosz Kopacz,0.75862069,FALSE
Sergen Yalçın,Güven Yalçin,0.64,FALSE
José Travassos,Dilson Robson Calegari Travassos,0.52173913,FALSE
Gary Byrne,Jack Byrne,0.7,FALSE
Stefan Kuntz,Stefan Nutz,0.869565217,FALSE
Stefano Sensi,Stefano Scappini,0.75862069,FALSE
Francisco Palencia,José Francisco Canales García,0.638297872,FALSE
Antonio López Guerrero,Andoni López Saratxo,0.666666667,FALSE
Henry Nwosu,Leeroy Owusu,0.608695652,FALSE
Dennis Man,Dennis  Mast,0.818181818,FALSE
Pervis Estupiñán,Pervis Josué Estupiñán Tenorio,0.695652174,TRUE
Andrés Cabrero,Anders Dreyer,0.666666667,FALSE
Julius James,Julius Düker,0.666666667,FALSE
Bashar Resan,Bashkim Renneke,0.592592593,FALSE
Louis Pilot,Rémi Pillot,0.636363636,FALSE
Maik Galakos,Matt Gilks,0.636363636,FALSE
Matej Mavrič,Mijat Maric,0.695652174,FALSE
Erik Jendrišek,Rok Vodišek,0.56,FALSE
Danijel Ljuboja,Matija Ljujic,0.571428571,FALSE
Arnór Sigurðsson,Arnór Sigurðsson,1,TRUE
Jérémie Boga,Jérémy Blayac,0.64,FALSE
Jens Petersen,Rasmus Festersen,0.620689655,FALSE
Stefan Majewski,Stefan Wannenwetsch,0.647058824,FALSE
Umut Bulut,Onur Bulut,0.7,TRUE
Martin Sánchez,Manuel Sánchez López,0.647058824,FALSE
Carlos Andrés Sánchez,Camilo Andrés Ayala Quintero,0.571428571,FALSE
Dwight Yorke,Bright Enobakhare,0.551724138,FALSE
Sebastian Giovinco,Seth Sinovic,0.6,FALSE
Nando Maria Neves,Magno Macedo Novaes,0.611111111,FALSE
Im Seung-Hwi,??? Seung Ho Paik,0.551724138,FALSE
Daniel Hasler,Daniel Haas,0.833333333,FALSE
Euloge Sacramento,Flávio Leôncio Trigo Sacramento,0.583333333,FALSE
Brian McClair,Berkan Emir,0.583333333,FALSE
Tom Finney,Bård Finne,0.6,FALSE
Nicolás Falero,Nicolás Peñailillo,0.6875,FALSE
Azinho Solomon,Viv Solomon-Otabor,0.5625,FALSE
Endre Botka,Eder Castañeda Botia,0.580645161,FALSE
Phillemon Tegire,Philemon Ofosu-Ayeh,0.571428571,FALSE
Marko Rehmer,Max Ehmer,0.666666667,FALSE
Alejandro Romero Gamarra,Alejandro Velasco Fariñas,0.653061224,FALSE
Dennis Praet,Lewis Page,0.636363636,FALSE
Evaristo de Macedo,Fabio  Alves Macedo,0.648648649,FALSE
Maxime Chanot,Maxime Spano Rahou,0.64516129,FALSE
William Torres,Will Norris,0.72,FALSE
Shane Long,Sean Longstaff,0.666666667,FALSE
Khalil Ibrahim,Halil Ibrahim Sönmez,0.705882353,FALSE
Stuart Findlay,Stuart Findlay,1,TRUE
Carlos Pedro Silva Morais,Elosman Euller Silva Cavalcanti,0.535714286,FALSE
Patrick Kaddu,Patrick Funk,0.72,FALSE
Emanuel Pogatetz,Emanuel Iñíguez,0.709677419,FALSE
Martín Demichelis,Martín Exequiel Ojeda,0.578947368,FALSE
José Filipe Correia Semedo,Lorenzo Filipe Mascarenhas Ramos,0.517241379,FALSE
Kai Sjøberg,Kai Heerings,0.608695652,FALSE
Lucas Radebe,Lucas Röser,0.695652174,FALSE
Mathew Leckie,Matej Pucko,0.583333333,FALSE
Christian Ziege,Christian Schoissengeyr,0.736842105,FALSE
Hussein Saeed,Hussein El Sayed,0.827586207,FALSE
Adrian Aliaj,Adrián Arregui,0.615384615,FALSE
Matt Besler,Matty Blair,0.727272727,FALSE
Mikkel Damsgaard,Mikkel Damsgaard,1,TRUE
Dave Taylor,Ash Taylor,0.666666667,FALSE
Lucas Cavallini,Luca Ravanelli,0.75862069,FALSE
Carlos Edwards,Marcus Edwards,0.785714286,FALSE
Christian Perez,Krystian Pearce,0.733333333,FALSE
Andrew Mobberley,Andrew Boyle,0.714285714,FALSE
Francois Croes,Franco Troyansky,0.666666667,FALSE
Adama Guira,Adama Guira,1,TRUE
No Match,Eliser Evangelista Quiñónes Tenorio,0.5,FALSE
Azzedine Ounahi,Azzeddine Doukha,0.709677419,FALSE
Nigel Pierre,Nigel Bertrams,0.692307692,FALSE
Jerry Bengtson,Pierre Bengtsson,0.8,FALSE
Pavel Pashayev,Pape Paye,0.695652174,FALSE
Maximilian Göppel,Massimiliano Busellato,0.615384615,FALSE
Clayton Donaldson,Clayton Donaldson,1,TRUE
Jordan Ayew,Jordan Elsey,0.695652174,FALSE
Alexander Frei,Alexander Faltsetas,0.727272727,FALSE
Marcelino Martínez,Omar Israel Mendoza Martín,0.590909091,FALSE
Jean Vincent,Kane Vincent-Young,0.666666667,FALSE
Jimmy Conway,Craig Conway,0.666666667,FALSE
Moussa Yahaya,Seidu Yahaya,0.64,FALSE
Camille Wagner,Kai Wagner,0.75,FALSE
Alhassan Kamara,Alhassane Keita,0.733333333,FALSE
René Bader,René Lange,0.7,FALSE
Christian Coste,Christian Capone,0.838709677,FALSE
Taha Basry,Taha Yalçiner,0.608695652,FALSE
Eamonn Bannon,Sean Gannon,0.666666667,FALSE
Julian Wade,Julian Riedel,0.75,FALSE
Martin Sánchez,Matías Ariel Sánchez,0.705882353,FALSE
Jean-Baptiste N'Doga,Jean-Baptiste Pierazzi,0.714285714,FALSE
Paul McGrath,Paul McGowan,0.75,FALSE
Mohamed El-Sayed,Mohamed El-Shenawy,0.823529412,TRUE
Felipe Buffoni,Felipe Banguero Millán,0.611111111,FALSE
Sebastian Mila,Sebastian Jakubiak,0.75,FALSE
Francisco Javier Rodríguez,Francisco José Rodríguez Gaitán,0.736842105,TRUE
John Doyle,Colin Doyle,0.761904762,FALSE
Cody Gakpo,Cody Mathès Gakpo,0.740740741,TRUE
Myron Boadu,Myron Boadu,1,TRUE
Marcel Răducanu,Pelly Ruddock Mpanzu,0.514285714,FALSE
Samir Nasri,Samir  Carruthers,0.571428571,FALSE
Alberto Acosta,Alberto Joshimar Acosta Alvarado,0.608695652,TRUE
No Match,Rúben Barcelos De Sousa Lameiras,0.5,FALSE
Bruno Fernandes,Bruno Fernandes Nunes,0.833333333,TRUE
Birkir Már Sævarsson,Birkir Már Sævarsson,1,TRUE
Faustino Asprilla,Dairon Estibens Asprilla Rivas,0.595744681,FALSE
Nicola Nanni,Nicolai Næss,0.666666667,FALSE
Christian Obodo,Christian Dorda,0.8,FALSE
Sander Berge,Sander Fischer,0.692307692,FALSE
Douglas Costa,Diogo Meireles Costa,0.666666667,FALSE
Cristian Gonzáles,Cristo González Pérez,0.684210526,TRUE
Dick Schoenaker,Rick Dekker,0.615384615,FALSE
Jack Charlton,Jack  Baldwin,0.615384615,FALSE
Giorgi Kharaishvili,Giorgi Kharaishvili,1,TRUE
Thomas Sunesson,Thomas Agyepong,0.666666667,FALSE
Édison Méndez,Edson Reséndez,0.740740741,FALSE
Ryan Babel,Ryan Nyambe,0.761904762,FALSE
Nikos Liberopoulos,Nikos Vergos,0.666666667,FALSE
David Beckham,David Bicík,0.75,FALSE
Steven Defour,Steven Petkov,0.692307692,FALSE
Christopher Wreh,Chiderah Ezeh,0.551724138,FALSE
Landon Donovan,Roy O'Donovan,0.666666667,FALSE
Jean-Marie Mbuyi,Jens-Martin Gammelby,0.611111111,FALSE
Daniel Shepherd,Daniel Drescher,0.733333333,FALSE
Andrés Guardado,Ander Guevara Lajo,0.666666667,FALSE
José Alfredo Castillo,Jorge Alfredo Valadéz Callente,0.588235294,FALSE
Raimundo Sandoval,Raimundo Rebolledo,0.628571429,FALSE
Leonardo Astrada,Leonardo Escorcia,0.727272727,FALSE
Jaroslav Plašil,Jaroslaw Jach,0.642857143,FALSE
Martin Hoffmann,Maximilian Hofmann,0.727272727,FALSE
Guillaume Gillet,Guillaume Hubert,0.75,FALSE
Emilio Palacios,Diego Palacios,0.75862069,FALSE
Mamadou Kané,Mamadou Fofana,0.769230769,FALSE
Manuel Vallejas,César Manuel Carrillo Mejía,0.619047619,FALSE
Benjamín Galindo,Benjamin Garuccio,0.727272727,FALSE
Arturo Álvarez,Alberto Soro Álvarez,0.764705882,FALSE
Clayton Donaldson,Cameron Dawson,0.64516129,FALSE
Pier Janssen,Ulrik Yttergård Jenssen,0.571428571,FALSE
Nicolae Dică,Nicolas Douchez,0.666666667,FALSE
Juan Francisco Barraza,Luis Francisco Romo Barrón,0.666666667,TRUE
Fahad Al-Muwallad,Saeed Fawaz Al Mowalad,0.615384615,FALSE
Fahad Khamis Mubarak,Awadh Khamis Al Faraj,0.634146341,FALSE
Aurelio González,Julio González,0.866666667,FALSE
Mert Müldür,Mert Müldür,1,TRUE
Eduardo Sebrango,Pablo Eduardo Sisniega Fink,0.558139535,FALSE
Beder Caicedo,Eduar Hernán Caicedo Solís,0.564102564,FALSE
Jürgen Heun,Jørgen Horn,0.727272727,FALSE
Evgeny Boldygin,Enzio Boldewijn,0.6,FALSE
Philipp Lahm,Philipp Ochs,0.75,FALSE
Guillermo Albornoz,Guillermo Alfonso Pacheco Tudela,0.6,FALSE
Sarman Panggabean,Damian van Bruggen,0.628571429,FALSE
Erik Persson,Erik Palmer-Brown,0.689655172,FALSE
Juan Ramón Martínez,Jonathan Ávila Martínez,0.666666667,FALSE
Dominic Gabriel,Dominic Samuel,0.75862069,FALSE
Lorenzo Fernández,Lorenzo Burnet,0.709677419,FALSE
Ralf Minge,Ralf Seuntjens,0.583333333,FALSE
Lucas Barrios,Lucas Akins,0.666666667,FALSE
Mark Hughes,Mark Hughes,1,TRUE
Matías Campos,Matías Campos,1,TRUE
Theo Laseroms,Thilo Leugers,0.615384615,FALSE
Luke Gambin,Luke Garbutt,0.695652174,FALSE
Mahamane Cissé,Mame Ousmane Cissokho,0.628571429,FALSE
Harry Bild,Harry Shipp,0.666666667,FALSE
César Augusto Freire,Augusto Pereira Loureiro,0.590909091,FALSE
Alfredo France,Alfred Ndengane,0.689655172,FALSE
Ladislav Kuna,Loïc Badiashile Mukinayi,0.540540541,FALSE
Patrik Schick,Patryk Dziczek,0.666666667,FALSE
Luis Norberto Campero,Luis Alberto Cabrera Figueroa,0.64,FALSE
Willy Tröger,Kai Pröger,0.636363636,FALSE
Toby Alderweireld,Tino Kadewere,0.6,FALSE
Farshad Pious,Brad Potts,0.608695652,FALSE
Reuven Atar,Reuven Niemeijer,0.592592593,FALSE
Álvaro Murillo,Álvaro Angulo,0.740740741,FALSE
Nicolás Falero,Nicolás Tripichio,0.64516129,FALSE
Roberto Rivellino,Roberto Crivello,0.848484848,FALSE
Stefan Landberg,Stef Nijland,0.592592593,FALSE
Sergio Berti,Grégory Berthier,0.642857143,FALSE
Alexander Gerndt,Alexander Grant,0.903225806,FALSE
André Carrillo,Andrés Lamas Bervejillo,0.648648649,FALSE
Víctor Ugarte,Víctor Moya Martínez,0.666666667,FALSE
Noah Frick,Davy Frick,0.7,FALSE
Maximilian Göppel,Maximilian Dittgen,0.685714286,FALSE
Lars Olsen,Lars Hutten,0.666666667,FALSE
Kwasi Owusu,Elisha Owusu,0.608695652,FALSE
El Hadji Diouf,El Hadji Pape Djibril Diaw,0.55,TRUE
Sebastian Deisler,Sebastian Freis,0.8125,FALSE
Eugenio La Rosa,Edenildo Eloi Lagoas Regalo,0.523809524,FALSE
Jodel Dossou,Joe Dodoo,0.666666667,FALSE
Peter van Vossen,Peter van Ooijen,0.8125,TRUE
Lucas Barrios,Lukasz Broz,0.666666667,FALSE
Moshe Selecter,Morris Schröter,0.620689655,FALSE
Nurdin Bakari,Nordin Jackers,0.666666667,FALSE
Mikael Forssell,Mikael Uhre,0.692307692,FALSE
Stefano Fanelli,Sean Scannell,0.714285714,FALSE
Gustavo Moscoso,Gustavo Britos,0.689655172,FALSE
João Paulo,João Klauss de Mello,0.6,FALSE
Marcel Halstenberg,Melker Hallberg,0.666666667,FALSE
Freddie Mwila,Freddie Woodman,0.642857143,FALSE
Jonathan dos Santos,Jonathan Alexis Sandoval Rojas,0.653061224,FALSE
Jorge Hugo Fernández,Jorge Samuel  Figueiredo Fernandes,0.62962963,FALSE
Rodolfo Zelaya,João Rodolfo Botelho Maia,0.615384615,FALSE
Ryan Robbins,Ryan Hollingshead,0.620689655,FALSE
Mario Ludovico Bergara,Nazario Otávio Serpe Cachoeira,0.538461538,FALSE
Ben Wattman,Ben Whiteman,0.782608696,FALSE
Michele Polverino,Michael  Gonçalves Pinto,0.682926829,FALSE
Jamie Thomas,Wes Thomas,0.727272727,FALSE
Dame N'Doye,Baye Mayoro N'Doye,0.620689655,FALSE
Orkun Kökçü,Orkun Kökçü,1,TRUE
Tonny van de Linden,Tom van de Looi,0.705882353,TRUE
Norival Pereira Da Silva,Rui Pedro Oliveira da Silva,0.666666667,FALSE
Martin Hiden,Martin Milec,0.75,FALSE
Patrick Reichelt,Patrick Möschl,0.733333333,FALSE
Benjamin Källman,Benjamin Halloran,0.787878788,FALSE
Mohamed Nizam,Musa Nizam,0.695652174,FALSE
Róbert Tomaschek,Erik Domaschke,0.6,FALSE
Edgar Angulo,Larry Angulo,0.75,FALSE
Eurico Gomes,Claudio Gomes,0.72,FALSE
Ludovico Avio,Ludovit Reis,0.64,FALSE
Elias Maguri,Narcisso Elias Mau de Faria,0.564102564,FALSE
Luis Manuel Seijas,Luis Manuel Narváez Pitalúa,0.666666667,TRUE
Nick Deacy,Nick DeLeon,0.666666667,FALSE
Daniel Jensen,Daniel Christensen,0.774193548,FALSE
Jamie Pace,Jamie Mackie,0.818181818,FALSE
Elmo Kambindu,Edo Kayembe,0.583333333,FALSE
Michaël Maria,Mickaël Tacalfred,0.6,FALSE
No Match,??? Ju An You,0.5,FALSE
Santiago Veiga,Santiago Lizana,0.75862069,FALSE
Federico Chiesa,Federico Casarini,0.75,FALSE
Domenic Mobilio,Domenico Mungo,0.689655172,FALSE
David Goodwillie,David Morillas Jiménez,0.631578947,FALSE
Serghei Secu,Sergiu Suciu,0.75,FALSE
John Byrne,John Brayford,0.695652174,FALSE
Sergio Barila,Sergio López Galache,0.606060606,FALSE
Eugen Walaschek,Eugene Galekovic,0.64516129,FALSE
Per Pedersen,Kasper Pedersen,0.814814815,FALSE
Steven Defour,Sven Nieuwpoort,0.571428571,FALSE
Bernard N'Guessan,Serge Yao N’Guessan,0.666666667,FALSE
Elson Hooi,Elson Hooi,1,TRUE
Alejandro Carrillo,Alejandro Enrique Fuenmayor Castillo,0.592592593,FALSE
Frank Feltscher,Florian Flecker,0.666666667,FALSE
Carlos Tenorio,Carlos Alonso Vargas Tenorio,0.666666667,TRUE
Réginal Goreux,Réginal Goreux,1,TRUE
Jean Klein,Jan Kliment,0.761904762,FALSE
Jeff Campbell,Jeff Hardeveld,0.592592593,FALSE
Jenílson Ângelo de Souza,Jailson Michel Acuna Souza,0.6,FALSE
Eduardo Laing,Edoardo Lancini,0.785714286,FALSE
Nick Dasovic,Niko Datkovic,0.8,FALSE
Sanad Al Warfali,Shaya Ali Sharahili,0.685714286,FALSE
Master Masiku,Mateusz Mak,0.666666667,FALSE
Charles Antenen,Charles Andre Doudin Doudin,0.619047619,FALSE
Thomas Helmer,Jeremy Helmer,0.615384615,FALSE
Issam Mahrous,Idriss Mhirsi,0.615384615,FALSE
Maxime Camara,Maxime Crépeau,0.666666667,FALSE
Ahmed Mohammed Al-Mahri,Ahmed Mohammed Al Fraidi,0.808510638,TRUE
Peter Risi,Petar Micin,0.666666667,FALSE
Enock Mwepu,Enock Mwepu,1,TRUE
Jonathan Ikoné,Jonathan Amon,0.814814815,FALSE
Masashi Watanabe,Massih Wassey,0.620689655,FALSE
Nicholas Ioannou,Nicholas Opoku,0.733333333,FALSE
Kevin Mirallas,Ken Kallaste,0.692307692,FALSE
Max Lorenz,Marc Lorenz,0.857142857,FALSE
Pedro Febles,Pedro De la Vega,0.642857143,FALSE
Dennis Alas,Dennis Jastrzembski,0.6,FALSE
José Antonio Castro,José Antonio Martínez Gil,0.681818182,TRUE
Joaquim Alberto Silva,Luiz Humberto Da Silva Silva,0.571428571,TRUE
Matej Mavrič,Matej Delac,0.608695652,FALSE
Nikola Vujnović,Nikola Vujadinovic,0.848484848,FALSE
Ove Kindvall,Owen Wijndal,0.666666667,FALSE
José Luis Sierra,Luis Sinisterra,0.709677419,FALSE
Cheikh N'Doye,Cheikhou Dieng,0.666666667,FALSE
Jeong Woo-yeong,??? Jeong Hyeon Son,0.588235294,TRUE
Pak Kwang-ryong,Kwang Ryong Pak,0.6,FALSE
Marcus Forss,Marcus Piossek,0.769230769,FALSE
Alf Martinsen,Alf Mintzel,0.666666667,FALSE
Abdoulaye Traoré,Merlin Koumba Abdoulaye Tandjigora,0.52,FALSE
Daniel Borimirov,Daniel Escriche Romero,0.631578947,FALSE
Matteo Vitaioli,Matteo Legittimo,0.709677419,FALSE
Daniel Wass,Daniel Gustavsson,0.714285714,FALSE
Luciano Narsingh,Furdjel Narsingh,0.625,FALSE
Bernard Parker,Brandon Barker,0.714285714,FALSE
Frederick Gomez,Frederik Holst,0.689655172,FALSE
Emil Dumitriu,Nicolao Dumitru,0.714285714,FALSE
Gavin Glinton,Gavin Vlijter,0.692307692,FALSE
Brayan Moya,Brayan Rovira,0.75,FALSE
Christopher Wreh,Christopher Lenz,0.8125,FALSE
Tommy Troelsen,Timmy Thiele,0.692307692,FALSE
Brian Hardman,Bradden Inman,0.615384615,FALSE
Jaime González,Juan Miranda González,0.685714286,FALSE
Abdulrahman Ibrahim,Abdulrahman Al Obaid,0.769230769,FALSE
Pedro Cea,Pedro Chirivella Burgos,0.5625,FALSE
Martin Ødegaard,Magnar Ødegaard,0.8,FALSE
Francisco Javier Rodríguez,Francisco Javier Rodríguez Pinedo,0.881355932,TRUE
Abdulrahman Mohamed,Abdulrahman Al Ghamdi,0.8,FALSE
