,scorer,full_name,similarity
12193,Rafael Granados,Raffaele Di Gennaro,0.6470588235294118
12194,Guy Hellers,Guus Hupperts,0.5833333333333334
12195,Diamantino Miranda,Aldo Misael Arellano Miranda,0.5652173913043478
12196,Simone Perrotta,Simone Edera,0.7407407407407407
12197,Paul Fenwick,Jak Alnwick,0.6086956521739131
12198,Juli Fernandez,Julián Rodrigo Fernández,0.6842105263157895
12199,David Beckham,David Blacha,0.8
12200,Milan Baroš,Milan Massop,0.6956521739130435
12201,Daniel Majstorović,Daniel Clayton Branco Julião,0.5652173913043478
12202,Christian Callejas,Christian Alejandro Tabó Hornos,0.6122448979591837
12203,Darío Rodríguez,Salvador Ruíz Rodríguez,0.6842105263157895
12204,Roberto Acuña,Robert Acquafresca,0.7096774193548387
12205,Giorgi Papunashvili,Lasha Parunashvili,0.6486486486486487
12206,Matthias Sammer,Matthieu Saunier,0.7096774193548387
12207,Gilles Sunu,Gilles Arnaud Sutchuin Djoum,0.5641025641025641
12209,Roman Yaremchuk,Roman Procházka,0.6666666666666666
12210,Adrian Knup,Adrian Fein,0.7272727272727273
12211,Thomas Müller,Tobias Müller,0.8461538461538461
12212,José Antonio Reyes,José Antonio Morente Oliva,0.6818181818181818
12213,Mario Rodríguez,Sergio Akieme Rodríguez,0.6842105263157895
12214,Christian Lara,Christian Vargas Cortés,0.7027027027027027
12215,Zlatko Dedić,Zlatko Dedic,0.9166666666666666
12216,Mongkol Tossakrai,Ubong Moses Ekpai,0.5882352941176471
12217,Alex Král,Aleš Cermák,0.6
12218,Francisco Javier Rodríguez,Francisco Jose Sánchez Rodriguez,0.7241379310344828
12219,Lucas Radebe,Luca Zander,0.6956521739130435
12220,Jorge Martín Núñez,Jorge Matías Donoso Garate,0.5909090909090909
12221,Assad Ghani,Assis Giovanaz,0.56
12222,Alexis Vega,Alexis Ribera,0.75
12223,André Luiz Moreira,André Filipe M. Ribeiro Ferreira,0.6
12224,Mounir El Hamdaoui,Alharbi El Jadeyaoui,0.5789473684210527
12225,Patrick Aisa,Patryk Lipski,0.64
12226,José Cea,Josh Vela,0.7058823529411765
12227,Loïc Rémy,Loïc Puyo,0.6666666666666666
12228,Víctor Rogelio Ramos,Tyronne Gustavo Del Pino Ramos,0.52
12229,José María Ortiz,Joseph Martín Mora Cortéz,0.6341463414634146
12230,Marcel Bossi,Marcel Bär,0.7272727272727273
12231,Ray Daniel,Jay Dasilva,0.6666666666666666
12232,Adrián Romero,Adrian Šemper,0.6923076923076923
12233,Jonas Wind,Jonas Nietfeld,0.6666666666666666
12234,Nuno Miguel Monteiro Rocha,Breno Vicente Laranjeiro Rosan,0.5357142857142857
12235,Carey Harris,Kadeem Harris,0.72
12236,Li Hui,Luis Haquin,0.7058823529411765
12237,Elías Aguilar,Elías Fernando Aguilar Vargas,0.6190476190476191
12238,Sheridan Grosvenor,Srdjan Grahovac,0.6060606060606061
12239,Stephen McManus,Stephen McLaughlin,0.7272727272727273
12240,Danilo Pereira,Dino Peric,0.6666666666666666
12241,Libor Sionko,Cebio Soukou,0.5833333333333334
12242,Bakri Ibni,Baris Atik,0.6
12243,Keron Cummings,Jason Cummings,0.7857142857142857
12244,Símun Samuelsen,Jone Samuelsen,0.7586206896551724
12245,Lucien Cossou,Lucien Owona,0.64
12246,Javier Hernández,Javier Hernández Cabrera,0.8
12247,Simon Davies,Simon Skarlatidis,0.6206896551724138
12248,Philippe Gondet,Philipp Netzer,0.6896551724137931
12249,Alfredo Quaresma,Fred Kauê Soidares Lima,0.5128205128205128
12250,Louis Saha,Louis Samson,0.7272727272727273
12252,Martin Sánchez,Marvin  Schwäbe,0.6896551724137931
12253,Johanna Omolo,Johanna Omolo,1.0
12254,Douglas Sequeira,Douglas da Silva Vieira,0.6666666666666666
12255,Ali Maâloul,Ali Messaoud,0.6956521739130435
12256,Edson Minga,Edison Vega,0.7272727272727273
12257,Wouter Brokke,Wout Droste,0.6666666666666666
12258,Matt Ritchie,Matteo Ricci,0.75
12259,Daryl Dike,Daryl van Mieghem,0.5925925925925926
12260,Andrés Prieto,Andrés Lioi,0.75
12261,Pedro Petrone,Luan Peres Petroni,0.6451612903225806
12262,Paulo Valentim,Paulo Clemente Ventura Raimundo,0.5333333333333333
12263,Felipe Cata Edson,Felipe  Patavino Saad,0.631578947368421
12264,Carlos Rivera,Harold Rivera Roa,0.6666666666666666
12265,Alex Scott,Alex Mowatt,0.7619047619047619
12266,Lucas Lima,Luc Kassi,0.631578947368421
12267,Brayan Moya,Braydon Manu,0.6956521739130435
12268,Berat Djimsiti,Berat  Djimsiti,0.9655172413793104
12269,Mamadou Tall,Mamadou Thiam,0.8
12270,Jose Albornoz,Omar Albornoz,0.6923076923076923
12271,Jackie Henderson,Jack Hendry,0.7407407407407407
12272,Brandon Beresford,Brandon Borrello,0.7272727272727273
12273,Adrián Ramos,Adrián Calello,0.6923076923076923
12274,Josh Simpson,Joshua Sims,0.782608695652174
12276,John Mahoney,Lebohang Maboe,0.6153846153846154
12277,José Antonio Reyes,José Antonio Ferrández Pomares,0.6666666666666666
12278,Daniel da Mota,Daniel Ojeda Saranova,0.6857142857142857
12279,Lorenzo Pellegrini,Lorenzo Valerio Rosseti,0.6341463414634146
12280,Dominic Kinnear,Dominic Iorfa,0.6428571428571429
12281,Ángel Tejeda,Ángel Bastos Teijeira,0.6666666666666666
12282,Andre Wabealo,Andrea Gasbarro,0.7142857142857143
12283,João Paulo,João Paulo Kuspiosz,0.6896551724137931
12284,Don Masson,Dion Malone,0.7619047619047619
12285,Manuel Sarabia,Manuel Cabit,0.7692307692307693
12286,Christian Eriksen,Christian Grindheim,0.7222222222222222
12287,Gilberto dos Santos,Yago Henrique Severino dos Santos,0.5769230769230769
12288,Vicente Flores,Filipe Vicente Traeira Lopes,0.5238095238095238
12289,Matthew Bingley,Matthew Palmer,0.6896551724137931
12290,Viktor Zubarev,Viktor Lundberg,0.6896551724137931
12291,Cristian Riveros,Cristian Rivero Sabater,0.7692307692307693
12292,Mario Frick,Marco Friedl,0.6956521739130435
12294,José Antonio Castro,José Antonio Caro Díaz,0.8292682926829268
12296,Diego Maradona,Diego Mendoza,0.7407407407407407
12297,Mauricio Serna,Maurice Trapp,0.6666666666666666
12298,Marvin Baudry,Mathieu Baudry,0.7407407407407407
12299,Lorenzo Gimenez,Lorenco Šimic,0.6428571428571429
12300,Abdoulaye Ba,Abdoul Ba,0.8571428571428571
12301,Kaj Poulsen,Nicolai Poulsen,0.6923076923076923
12302,Faneva Imà Andriatsima,Faneva Imà Andriatsima,1.0
12303,Pietro Ferraris,Pietro Pellegri,0.6666666666666666
12305,Roberto López Ufarte,Rodrigo López Alvarez,0.6829268292682927
12306,Craig Moore,Craig Morgan,0.782608695652174
12307,Anthony Rougier,Anthony Jung,0.7407407407407407
12308,Bent Hansen,Ben Hamer,0.7
12309,Matías Campos,Matías Rodrigo Campos López,0.65
12310,Luis Chávez,Lucas Cháves,0.782608695652174
12312,Bernard Tchoutang,Mateus Bernardo Tangil Melo,0.5454545454545454
12313,Myles Weston,Myles Kenlock,0.64
12314,Felipe Melo,Felipe Melvin Azevedo Lima,0.5945945945945946
12315,Mats Nordgren,Matt Godden,0.6666666666666666
12316,Jordan Perez,Nordin Gerzic,0.64
12317,Giovanni Sio,Giovanni Zarfino,0.7857142857142857
12318,Luis Fretes,Louis Verstraete,0.6666666666666666
12319,Heleno de Freitas,Ramon Lopes de Freitas,0.6153846153846154
12320,No Match,Oluwaseyi Babajide Ojo,0.47368421052631576
12321,Julio Morales,Armando Junior Vargas Morales,0.5714285714285714
12322,Miguel Camargo,Raúl Miguel Cámara,0.6875
12323,Youssef Fertout,Youssef Toutouh,0.7333333333333333
12324,Apostolos Giannou,Apostolos Vellios,0.7058823529411765
12325,Josué Martínez,José Kanté Martínez,0.7878787878787878
12326,Daniel Ruiz,Daniel Lovitz,0.75
12327,José Manuel Velázquez,José Manuel Sánchez Guillén,0.625
12328,Jorge Rodríguez,Gorka Guruzeta Rodríguez,0.6666666666666666
12329,Meho Kodro,Menno Koch,0.6
12330,Phil Evans,Ched Evans,0.7
12331,Riley McGree,Riley McGree,1.0
12332,Kevin O'Flanagan,Jon Flanagan,0.7142857142857143
12333,Lars Olsen,Lars Vilsvik,0.6363636363636364
12334,Delron Buckley,Will Buckley,0.6923076923076923
12335,Allan Hansen,Alan Mannus,0.6956521739130435
12336,Robin Lod,Robin Le Normand,0.72
12337,Matthew Bingley,Matthew Connolly,0.7096774193548387
12338,Markus Schopp,Mateusz Szwoch,0.5925925925925926
12339,Felipe Caicedo,Filip Raicevic,0.6428571428571429
12340,Luis de Souza,Wellington Luís de Sousa,0.5945945945945946
12341,Nayef Aguerd,Nayef Aguerd,1.0
12342,Fabrice Ondama,Fred Onyedinma,0.6428571428571429
12343,Paul Kakai,Sullay Kaikai,0.6956521739130435
12344,William Campbell,Allan Campbell,0.8
12345,Brendan Augustine,Brendan Hines-Ike,0.6470588235294118
12346,Eamonn Bannon,Cameron Brannagan,0.6666666666666666
12347,Christian Perez,Cristiano Pereira Figueiredo,0.6046511627906976
12348,Michal Bílek,Michal Chrapek,0.6923076923076923
12349,Damir Kojašević,Emir Kujovic,0.5925925925925926
12350,Conor Casey,Connor Lade,0.7272727272727273
12351,Dai Davies,Adam Davies,0.7619047619047619
12352,Wilfred Moke,Wilfred Moke,1.0
12353,Noel Barkley,Neal  Eardley,0.72
12354,José García,José Aurelio Suárez García,0.5945945945945946
12355,Mohamed Youssouf,Muhammad Youssuf Candé,0.6842105263157895
12356,Emerson Umaña,Emerson Hyndman,0.7142857142857143
12357,Marco Verratti,Marco Perrotta,0.7857142857142857
12358,Torkil Nielsen,Tobias Pilegaard Mikkelsen,0.55
12359,Gustavo Adolfo Cabrera,Gustavo Affonso Sauerbeck,0.6382978723404256
12360,Luciano Narsingh,Ludcinio Marengo,0.6875
12361,Albert Emon,Albert Sambi Lokonga,0.6451612903225806
12362,Pablo Ramírez,Juan Pablo Ramírez,0.8387096774193549
12363,Nicolas Hoffmann,Nico Hammann,0.7142857142857143
12364,Thembinkosi Lorch,Thembinkosi Lorch,1.0
12365,Andraž Struna,Adam Straith,0.64
12366,Eduardo Chavarria,Martín Eduardo Zúñiga Barria,0.6222222222222222
12367,Manjrekar James,Manjrekar James,1.0
12368,Edison Flores,Edison Flores,1.0
12369,Ivan Kolev,Ivan Toney,0.7
12371,Carlos Eduardo Gallardo,Daniel Eduardo Giraldo Cárdenas,0.5925925925925926
12372,Andre Sinedo,Andrew Shinnie,0.7692307692307693
12373,André De Nul,André Dej,0.7619047619047619
12374,Rajko Mitić,Yakou Meité,0.6363636363636364
12375,Manuel Ramírez,Manuel Perez,0.7692307692307693
12376,David Zeman,David Fällman,0.75
12377,Cornel Dinu,Cornel Râpa,0.6363636363636364
12378,James Collins,James Holland,0.7692307692307693
12379,Alessandro Della Valle,Alejandro Carbonell Vallés,0.7083333333333334
12380,Ben Woodburn,Ben Godfrey,0.6086956521739131
12381,Rutger Backe,Tyler  Blackett,0.5925925925925926
12382,Jordan Wetria,Korcan Çelikay,0.5925925925925926
12383,Christophe Berra,Christopher Martins Pereira,0.6976744186046512
12384,Selwyn Murren,Sulayman Marreh,0.6428571428571429
12385,Daniel Pudil,Daniel Pudil,1.0
12386,Miguel Ángel Benítez,Miguel Ángel Pinto Jérez,0.7727272727272727
12387,Marcial Salazar,Álvaro Luis Salazar Bravo,0.55
12388,Lawrence Shankland,Wayne Sandilands,0.6470588235294118
12389,Jan Bednarek,Filip Bednarek,0.6923076923076923
12390,Horacio Casarín,Horacio Calcaterra,0.7272727272727273
12391,Matteo Pessina,Matteo Pessina,1.0
12392,Stanislav Šesták,Stanislav Iljutcenko,0.6666666666666666
12393,Mërgim Vojvoda,Mërgim Vojvoda,1.0
12394,Chris Baird,Chris Bedia,0.7272727272727273
12395,Ulises Ramos,Ulises Rivas Gilio,0.6666666666666666
12396,Brighton Sinyangwe,Bright Addae,0.6
12397,Marc Vales,Marc Lais,0.7368421052631579
12398,José Luis Panizo,Jose Luis Gamonal Ruiz,0.6842105263157895
12399,No Match,Hidde Jurjus,0.5
12400,Murat Yakin,Ugurcan Çakir,0.5833333333333334
12401,Bruno Valdez,Bruno Caldini Perone,0.625
12402,Karim Ziani,Karim Koceila Yanis Ziani,0.6111111111111112
12403,Ernie Campbell,Daniele Capelli,0.6896551724137931
12404,Mohamed Bayo,Mohamed Buya Turay,0.7333333333333333
12405,Wilmar Cabrera,William Omar Duarte Figueroa,0.5714285714285714
12406,Jackson Martínez,Thapelo Jackson Mabokgwane,0.5714285714285714
12407,Damani Ralph,Damian Roßbach,0.6923076923076923
12408,Nílton Santos,Elton Acolatse,0.5925925925925926
12409,Alexander Kačaniklić,Alexander Kacaniklic,0.9
12410,Gerardo Arce,Gerardo Arteaga,0.8148148148148148
12411,Micah Richards,Micah Richards,1.0
12412,Sigfrido Mercado,Biagio Meccariello,0.5882352941176471
12413,Jürgen Grabowski,Jürgen Gjasula,0.6666666666666666
12414,Leandro Bacuna,Leandro Bacuna,1.0
12415,Haraldur Ingólfsson,Hólmar Örn Eyjólfsson,0.6
12416,Alex Král,Alex Král,1.0
12417,Ihaab Boussefi,Hicham Boussefiane,0.6875
12418,Josip Bukal,Josip Vukovic,0.6666666666666666
12419,Sebastian Mila,Sebastian Maier,0.8275862068965517
12420,Marcelo Otero,Marcel Titsch Rivero,0.6666666666666666
12421,Mamadou Samassa,Mamadou Samassa,1.0
12423,Gabriel Milito,Gabriele Moncini,0.7333333333333333
12424,Hedgardo Marín,Hedgardo Marín,1.0
12425,Shait Ahmed Jehad,Said Ahmed Said,0.75
12427,Dan Petrescu,Dan Peter Ulvestad,0.6666666666666666
12428,Rhyan Grant,Rhyan Grant,1.0
12429,Joaquim Alberto Silva,Filipe Joaquim Melo Silva,0.6956521739130435
12430,Ryan Mendes,Ryan Leonard,0.6956521739130435
12431,Patrick Blair,Patrick Farkas,0.7407407407407407
12432,Mohamed Maghfour,Nejmeddin Daghfous,0.5882352941176471
12433,Felix Gasselich,Felix Passlack,0.7586206896551724
12434,Gabriel Barbosa,Gabriel Vargas,0.7586206896551724
12435,Maximilian Göppel,Maximilian Thiel,0.7878787878787878
12436,James Collins,Jamilu Collins,0.8148148148148148
12437,Moisés Caicedo,Luis Caicedo,0.7692307692307693
12438,Alexandre Martínez Palau,Diego Alejandro Martínez Marín,0.6666666666666666
12439,Frank Klopas,Erkan Kas,0.6666666666666666
12440,Kevin Archer,Kevin Friesenbichler,0.6875
12441,Erling Haaland,Erling Braut Håland,0.7272727272727273
12442,Allan Clarke,Max Clark,0.6666666666666666
12443,Luis Carlos Perea,Luis Marcelo Herrera,0.7567567567567568
12444,Brett Holman,Brett Pitman,0.75
12445,Mauricio Pineda,Gaizka Toquero Pinedo,0.5555555555555556
12446,Matt Ritchie,Matt Smith,0.7272727272727273
12447,Josh Simpson,C.J. Sapong,0.5217391304347826
12448,Eduardo da Silva,Edgar Bruno da Silva,0.7777777777777778
12449,Austin Berry,Auston Trusty,0.64
12450,Andreas Andersson,Athanasios Androutsos,0.5789473684210527
12451,Alejandro Luces,Alejandro Mula Sánchez,0.7027027027027027
12452,Amit Ben-Shushan,Omri Ben-Harush,0.6451612903225806
12453,Petar Stojanović,Jovan Stojanovic,0.6875
12454,Yannick Bolasie,Yann Boé-Kane,0.6428571428571429
12455,Aníbal Ciocca,Aníbal Araújo Capela,0.5454545454545454
12456,Alexandre Martínez Palau,André Alexandre Antunes Pedrosa,0.5818181818181818
12457,David Connolly,Callum Connolly,0.6896551724137931
12458,Mauro Valentini,Nahuel Valentini,0.7741935483870968
12459,Leon Bailey,Sonny Bradley,0.6666666666666666
12460,Shane Long,Shane Lowry,0.7619047619047619
12461,Philipp Hosiner,Philipp Förster,0.7333333333333333
12462,Christian Santamaría,Anderson Santamaría,0.717948717948718
12463,Paulo Madeira,Helio Paulo Caldeira Andrade,0.5853658536585366
12464,Joseba Etxeberria,Markel Etxeberría Mendiola,0.5581395348837209
12465,Florian Thauvin,Florian Raspentino,0.6666666666666666
12466,Giorgi Papunashvili,Giorgi Papunashvili,1.0
12467,Erroll Bennett,Elliott Bennett,0.7586206896551724
12468,Daniel Passarella,Bailey Peacock-Farrell,0.5641025641025641
12469,Mansour Sulaiti,Mansour Al Harbi,0.7096774193548387
12470,James Collins,James Collins,1.0
12471,Tomáš Pekhart,Tomáš Pekhart,1.0
12472,Claudio Gentile,Claudio Gonzalez,0.7741935483870968
12473,Alexander Rondón,Alexander Bono,0.8
12474,Carlos Gabriel Rodríguez,Carlos Gerardo Rodríguez Serrano,0.7142857142857143
12475,Marvin Rodríguez,Iván Rodríguez del Pozo,0.6153846153846154
12476,Alexander Hleb,Alexander Schlager,0.75
12477,José Luis Rodríguez,José Luis Muñoz Muñoz,0.65
12478,Xavier Arreaga,Javier Arley Reina Calvo,0.5789473684210527
12479,Juan Francisco Rodríguez Herrera,Javier Andrés Parraguez Herrera,0.5714285714285714
12480,Juan Pablo Rodríguez,Pablo Pérez Rodríguez,0.7317073170731707
12481,Julian Green,Julian Green,1.0
12482,Daniel O'Shaughnessy,Joe Shaughnessy,0.7428571428571429
12483,Javier Valdivia,Pierrick Valdivia,0.75
12484,Haris Medunjanin,Yanis Merdji,0.6428571428571429
12485,Gianluca Vialli,Gianluca Di Chiara,0.6666666666666666
12486,Andrzej Buncol,Andrej Lukic,0.6923076923076923
12487,Harry Milanzi,Haydar Yilmaz,0.6153846153846154
12488,Simon Masaba,Simon Skrabb,0.6666666666666666
12489,Omar Cummings,Harold Oshkaly Cummings Segura,0.5116279069767442
12490,Jørn Andersen,Jeppe Andersen,0.7407407407407407
12491,Igor Oprea,Kofi Opare,0.6
12492,Vincent Candela,Álvaro Giménez Candela,0.5945945945945946
12493,David Watson,David Button,0.75
12494,Siegfried Haltman,Sifiso Hlanti,0.6
12495,Warren Spink,Sarpreet Singh,0.6153846153846154
12496,John Restrepo,Jorge Andrés Aguirre Restrepo,0.5714285714285714
12497,Moumi Ngamaleu,Nicolas Moumi Ngamaleu,0.7777777777777778
12498,Alberto Valencia,Alberto Paleari,0.7741935483870968
12499,Sergej Barbarez,Serges Flavier Mbilla Etame,0.5238095238095238
12500,Ben Woodburn,Ben Woodburn,1.0
12501,Miguel Aguilar,Mile Svilar,0.64
12502,Ante Juric,Anto Grgic,0.7
12503,Abel Aguilar,Alain Oyarzun Aguilar,0.6060606060606061
12504,Fernando Peres,Fernando Lewis,0.7857142857142857
12505,John Shore,John Verhoek,0.7272727272727273
12506,Zdeněk Ondrášek,Zdenek Ondrášek,0.9333333333333333
12507,José Gavica,Josip Radoševic,0.6153846153846154
12508,Julian Wade,Julian Leist,0.6956521739130435
12509,Jóan Símun Edmundsson,Jóan Símun Edmundsson,1.0
12510,Giorgi Gakhokidze,Giorgi Arabidze,0.75
12511,Roberto Figueroa,Roberto Rodriguez,0.7272727272727273
12512,José Francisco Rojo,José Francisco Torres Mezzell,0.6666666666666666
12513,Eustaquio Barreiro,Lucas Mariano Bareiro,0.6666666666666666
12514,Lucas Pratto,Lucas Pirard,0.75
12515,Christian Cueva,Cristian Alejandro Cuevas Jara,0.6222222222222222
12516,Hallur Hansson,Hjörtur Hermannsson,0.6666666666666666
12518,Sory Kaba,Sory Kaba,1.0
12519,No Match,Ataúlfo Heitor Anjos Rosan,0.5
12520,Mario Mutsch,Marnon Busch,0.75
12521,Danny Ward,Grant Ward,0.7
12522,Altino Marcondes,Emiliano Marcondes,0.8235294117647058
12523,Dejan Lovren,Dean Gerken,0.6956521739130435
12524,Leon Balogun,Lloyd Palun,0.6086956521739131
12525,Danny Ward,Django Warmerdam,0.6153846153846154
12526,Robert Pires,Róbert Pich,0.6956521739130435
12528,Colin Cameron,Calvin Verdonk,0.6666666666666666
12529,Andrés Augusto Mendoza,Raúl Andrés Osorio Medina,0.5957446808510638
12530,Antonhy Stanton,Anthony Pilkington,0.6666666666666666
12531,Pierre Tchibota,Pierre Gibaud,0.7142857142857143
12532,Angelo Zimmerman,Jan Zimmermann,0.7333333333333333
12533,Scott Booth,Scott Cuthbert,0.64
12534,Héctor Hernández,Héctor Hernández Ortega,0.8205128205128205
12535,Darryl Roberts,Tyler Roberts,0.7407407407407407
12536,Frank O'Neill,Brandon O'Neill,0.7857142857142857
12537,Steven Pienaar,Steven Whittaker,0.6666666666666666
12538,Mark Wright,Jake Wright Sr.,0.6923076923076923
12539,André Abegglen,André Green,0.72
12540,Malcolm Macdonald,Malcolm Cacutalua,0.7058823529411765
12541,Johan Cruz,Yohan Croizet,0.6956521739130435
12542,Oscar Mas,Oscar Jansson,0.7272727272727273
12543,Mario Zanabria,Mariano Omar Barbieri,0.6285714285714286
12544,Carlos Alberto Torres,Gastón Alberto Togni,0.6341463414634146
12545,Régis Manon,Reggie Cannon,0.6666666666666666
12546,Mathías Corujo,Matías Fissore,0.6428571428571429
12547,Hernán Darío Herrera,Hernán Darío Burbano,0.75
12548,Jaime Belmonte,Tomás Belmonte,0.7142857142857143
12549,Daniel Pancu,Daniel  Mancini,0.7407407407407407
12550,Luís Henrique,Linus Hallenius,0.6428571428571429
12551,Musa Barrow,Musa Barrow,1.0
12552,Timo Werner,Timon Wellenreuther,0.6666666666666666
12554,Freddie Mwila,Freddie Sears,0.6923076923076923
12555,Aurelio Domínguez,Jon Erice Domínguez,0.6666666666666666
12556,Emre Can,Emre Kilinç,0.631578947368421
12557,Fernando Silva,Cesar Fernando Silva Melo,0.717948717948718
12558,Jamal Yaqoub,Jamal Bajandouh,0.6666666666666666
12559,Juan Marvezzi,Hekuran Kryeziu,0.5714285714285714
12560,José Fernández,Joaquín Fernández Moreno,0.631578947368421
12561,Silvan Widmer,Silvan Hefti,0.64
12562,Cheick Tioté,Cheick Keita,0.75
12564,Pierre Womé,Pierre-Yves Polomat,0.6
12565,Armando Tapia,Armando Sosa Peña,0.6666666666666666
12566,Martin Harnik,Martin Hašek,0.8
12567,Dennis Lota,Djegui Koita,0.6086956521739131
12568,Josh Magennis,Josh Magennis,1.0
12569,Avdija Vršajević,Avdija Vršajevic,0.9375
12570,Juan Loyarte,Julien Laporte,0.6923076923076923
12571,Benedict Akwuegbu,Benedikt Zech,0.6
12572,Eduardo da Silva,Ícaro do Carmo Silva,0.6666666666666666
12574,Federico Magallanes,Federico Matías Falcone,0.7142857142857143
