,Unnamed: 0,scorer,full_name,similarity,fn_tokens,pl_tokens,token_compare
3880,4102,Alessandro Diamanti,Alessandro Busti,0.7428571428571429,"['Alessandro', 'Busti']","['Alessandro', 'Diamanti']",False
3881,4103,Silvan Widmer,Silvan Sidler,0.8461538461538461,"['Silvan', 'Sidler']","['Silvan', 'Widmer']",False
3882,4104,Patrick Müller,Patrick McClean,0.7586206896551724,"['Patrick', 'McClean']","['Patrick', 'Müller']",False
3883,4105,Davie Wilson,David Olsson,0.75,"['David', 'Olsson']","['Davie', 'Wilson']",False
3884,4106,Mohamed Sissoko,Alpha Sissoko,0.7142857142857143,"['Alpha', 'Sissoko']","['Mohamed', 'Sissoko']",False
3885,4107,Brayan Moya,Brayan Rojas,0.782608695652174,"['Brayan', 'Rojas']","['Brayan', 'Moya']",False
3886,4108,Olivier Giroud,Olivier Mbaissidara Mbaizo,0.55,"['Olivier', 'Mbaissidara', 'Mbaizo']","['Olivier', 'Giroud']",False
3887,4109,Bozhidar Iskrenov,Bozhidar Chorbadzhiyski,0.55,"['Bozhidar', 'Chorbadzhiyski']","['Bozhidar', 'Iskrenov']",False
3888,4110,Ákos Takács,Ákos Kecskés,0.6086956521739131,"['Ákos', 'Kecskés']","['Ákos', 'Takács']",False
3889,4111,Luis Molowny,Lewis Gordon,0.5833333333333334,"['Lewis', 'Gordon']","['Luis', 'Molowny']",False
3890,4113,Johnny Giles,Jeroen Gies,0.6956521739130435,"['Jeroen', 'Gies']","['Johnny', 'Giles']",False
3891,4114,Martin Hoffmann,Kevin Hoffmann,0.7586206896551724,"['Kevin', 'Hoffmann']","['Martin', 'Hoffmann']",False
3892,4115,Aurelio Domínguez,Idekel Domínguez,0.7272727272727273,"['Idekel', 'Domínguez']","['Aurelio', 'Domínguez']",False
3893,4116,Komlan Assignon,Romain Cagnon,0.6428571428571429,"['Romain', 'Cagnon']","['Komlan', 'Assignon']",False
3894,4117,Chris Wood,Connor Wood,0.6666666666666666,"['Connor', 'Wood']","['Chris', 'Wood']",False
3895,4118,Saad Al-Shammari,Jadaan Al Shammari,0.7647058823529411,"['Jadaan', 'Al', 'Shammari']","['Saad', 'Al-Shammari']",False
3896,4121,Martín Palermo,Martín Ismael Payero,0.7058823529411765,"['Martín', 'Ismael', 'Payero']","['Martín', 'Palermo']",False
3897,4122,Tal Ben Haim,??? Tae Han Kim,0.5925925925925926,"['?', '?', '?', 'Tae', 'Han', 'Kim']","['Tal', 'Ben', 'Haim']",False
3898,4123,Valentin Stocker,Valentin Wojtkowiak,0.6857142857142857,"['Valentin', 'Wojtkowiak']","['Valentin', 'Stocker']",False
3899,4124,Juan Cuadrado,Juan Córdova,0.72,"['Juan', 'Córdova']","['Juan', 'Cuadrado']",False
3900,4125,Fredrik Strømstad,Fredrik André Bjørkan,0.5789473684210527,"['Fredrik', 'André', 'Bjørkan']","['Fredrik', 'Strømstad']",False
3901,4126,Paul Wade,Paul Wade,1.0,"['Paul', 'Wade']","['Paul', 'Wade']",True
3902,4127,Georgi Yordanov,Georgie Poynton,0.6666666666666666,"['Georgie', 'Poynton']","['Georgi', 'Yordanov']",False
3903,4128,Anthony Straker,Anthony Ikedi,0.7142857142857143,"['Anthony', 'Ikedi']","['Anthony', 'Straker']",False
3904,4129,Errol Daniels,Karol Danielak,0.7407407407407407,"['Karol', 'Danielak']","['Errol', 'Daniels']",False
3905,4130,Thomas Häßler,Thomas Hadler,0.8461538461538461,"['Thomas', 'Hadler']","['Thomas', 'Häßler']",False
3906,4131,Paul Hall,Paul Mullin,0.7,"['Paul', 'Mullin']","['Paul', 'Hall']",False
3907,4132,Kevin Moran,Kévin Mouanga,0.75,"['Kévin', 'Mouanga']","['Kevin', 'Moran']",False
3908,4133,Jan Svensson,Jordan Stevens,0.6923076923076923,"['Jordan', 'Stevens']","['Jan', 'Svensson']",False
3909,4134,No Match,? ?,0.25,"['?', '?']","['No', 'Match']",False
3910,4135,Rubén Guevara,Julián Guevara,0.7407407407407407,"['Julián', 'Guevara']","['Rubén', 'Guevara']",False
3911,4137,Eddie Johnson,Freddie Brorsson,0.6206896551724138,"['Freddie', 'Brorsson']","['Eddie', 'Johnson']",False
3912,4138,Konstantinos Mitroglou,Konstantinos Dimitriou,0.8181818181818182,"['Konstantinos', 'Dimitriou']","['Konstantinos', 'Mitroglou']",False
3913,4139,Mahmoud El Ali,Mahmoud Eid,0.8,"['Mahmoud', 'Eid']","['Mahmoud', 'El', 'Ali']",False
3914,4140,Paul McGrath,Brent Colm McGrath,0.6,"['Brent', 'Colm', 'McGrath']","['Paul', 'McGrath']",False
3915,4141,Ioan Andone,Yhoan Andzouana,0.6923076923076923,"['Yhoan', 'Andzouana']","['Ioan', 'Andone']",False
3916,4142,Maksim Bardachov,Maxim Rudakov,0.6206896551724138,"['Maxim', 'Rudakov']","['Maksim', 'Bardachov']",False
3917,4144,Harry Souttar,Harry Forster,0.6923076923076923,"['Harry', 'Forster']","['Harry', 'Souttar']",False
3918,4145,Selim Benachour,Selim Bengriba,0.6896551724137931,"['Selim', 'Bengriba']","['Selim', 'Benachour']",False
3919,4148,Damani Ralph,Nathan Ralph,0.75,"['Nathan', 'Ralph']","['Damani', 'Ralph']",False
3920,4149,Troy Greenidge,Aaron Greene,0.6923076923076923,"['Aaron', 'Greene']","['Troy', 'Greenidge']",False
3921,4150,Paulo Alves,Paulo Manuel Neves Alves,0.6285714285714286,"['Paulo', 'Manuel', 'Neves', 'Alves']","['Paulo', 'Alves']",True
3922,4151,Ibrahim Al Farhan,Ibrahim Al Talhi,0.7878787878787878,"['Ibrahim', 'Al', 'Talhi']","['Ibrahim', 'Al', 'Farhan']",True
3923,4152,Kamil Glik,Kamil Miazek,0.7272727272727273,"['Kamil', 'Miazek']","['Kamil', 'Glik']",False
3924,4153,Moussa N'Diaye,Moses Ebiye,0.64,"['Moses', 'Ebiye']","['Moussa', ""N'Diaye""]",False
3925,4155,Denis Zakaria,Onni Valakari,0.6153846153846154,"['Onni', 'Valakari']","['Denis', 'Zakaria']",False
3926,4156,Tsvetan Atanasov,Jani Atanasov,0.7586206896551724,"['Jani', 'Atanasov']","['Tsvetan', 'Atanasov']",False
3927,4157,Klaas-Jan Huntelaar,Koen Huntelaar,0.7272727272727273,"['Koen', 'Huntelaar']","['Klaas-Jan', 'Huntelaar']",False
3928,4158,Don Hutchison,Reece Hutchinson,0.6896551724137931,"['Reece', 'Hutchinson']","['Don', 'Hutchison']",False
3929,4159,Michael Preetz,Michael López,0.7407407407407407,"['Michael', 'López']","['Michael', 'Preetz']",False
3930,4160,Jim Holton,??? Ji Ha Yoo,0.5217391304347826,"['?', '?', '?', 'Ji', 'Ha', 'Yoo']","['Jim', 'Holton']",False
3931,4161,No Match,?????·????,0.0,"['?', '?', '?', '?', '?', '·', '?', '?', '?', '?']","['No', 'Match']",False
3932,4162,Suleiman Faris,Sultan Farhan,0.6666666666666666,"['Sultan', 'Farhan']","['Suleiman', 'Faris']",False
3933,4163,Anirudh Thapa,Anirudh Thapa,1.0,"['Anirudh', 'Thapa']","['Anirudh', 'Thapa']",True
3934,4164,Daniel Addo,Daniel Adshead,0.8,"['Daniel', 'Adshead']","['Daniel', 'Addo']",False
3935,4165,Thomas Meunier,Tobias Trautner,0.6206896551724138,"['Tobias', 'Trautner']","['Thomas', 'Meunier']",False
3936,4166,Kevin Gallacher,Tony Gallacher,0.7586206896551724,"['Tony', 'Gallacher']","['Kevin', 'Gallacher']",False
3937,4168,Gamal Abdelhamid,Kemal Ademi,0.6666666666666666,"['Kemal', 'Ademi']","['Gamal', 'Abdelhamid']",False
3938,4169,Johan Walem,Johan Falkmar,0.75,"['Johan', 'Falkmar']","['Johan', 'Walem']",False
3939,4170,Javier Astúa,Javier Urzúa,0.75,"['Javier', 'Urzúa']","['Javier', 'Astúa']",False
3940,4171,Alex Tobin,Alex Jakubiak,0.6086956521739131,"['Alex', 'Jakubiak']","['Alex', 'Tobin']",False
3941,4172,Jimmy Mullen,Liam Cullen,0.6956521739130435,"['Liam', 'Cullen']","['Jimmy', 'Mullen']",False
3942,4173,Jürgen Heun,Jürgen Heil,0.8181818181818182,"['Jürgen', 'Heil']","['Jürgen', 'Heun']",False
3943,4174,Cristian Arrieta,Cristian Arroyave,0.7878787878787878,"['Cristian', 'Arroyave']","['Cristian', 'Arrieta']",False
3944,4175,Joseph Ghartey,Josh Doherty,0.6923076923076923,"['Josh', 'Doherty']","['Joseph', 'Ghartey']",False
3945,4176,Jared Borgetti,Jared Hodgkiss,0.6428571428571429,"['Jared', 'Hodgkiss']","['Jared', 'Borgetti']",False
3946,4177,Tareq Khattab,Tashreeq Matthews,0.6,"['Tashreeq', 'Matthews']","['Tareq', 'Khattab']",False
3947,4178,Jonathan Faña,Jonathan Flatt,0.8148148148148148,"['Jonathan', 'Flatt']","['Jonathan', 'Faña']",False
3948,4179,Chris Zoricich,Christ Junior Tiéhi,0.6060606060606061,"['Christ', 'Junior', 'Tiéhi']","['Chris', 'Zoricich']",False
3949,4180,Ehsan Hajsafi,Elhan Kastrati,0.6666666666666666,"['Elhan', 'Kastrati']","['Ehsan', 'Hajsafi']",False
3950,4181,Errol McFarlane,Kyle McFarlane,0.7586206896551724,"['Kyle', 'McFarlane']","['Errol', 'McFarlane']",False
3951,4182,Pedro Rocha,Medjon Hoxha,0.6086956521739131,"['Medjon', 'Hoxha']","['Pedro', 'Rocha']",False
3952,4183,Aaron Long,Aaron Bolger,0.7272727272727273,"['Aaron', 'Bolger']","['Aaron', 'Long']",False
3953,4186,Adrián Ramos,Adrián Tellado,0.6923076923076923,"['Adrián', 'Tellado']","['Adrián', 'Ramos']",False
3954,4187,Don Givens,Håkon Evjen,0.5714285714285714,"['Håkon', 'Evjen']","['Don', 'Givens']",False
3955,4188,Jacob Ewane,Jack Lahne,0.6666666666666666,"['Jack', 'Lahne']","['Jacob', 'Ewane']",False
3956,4191,Mariusz Kukiełka,Mateusz Kuchta,0.6,"['Mateusz', 'Kuchta']","['Mariusz', 'Kukiełka']",False
3957,4192,Mazinho Oliveira,Vadaine Oliver,0.6666666666666666,"['Vadaine', 'Oliver']","['Mazinho', 'Oliveira']",False
3958,4193,Vasili Kulkov,Daniil Kulikov,0.7407407407407407,"['Daniil', 'Kulikov']","['Vasili', 'Kulkov']",False
3959,4194,Marc Rieper,Maarten Rieder,0.72,"['Maarten', 'Rieder']","['Marc', 'Rieper']",False
3960,4196,Fabián Orellana,Fabien Ourega,0.7142857142857143,"['Fabien', 'Ourega']","['Fabián', 'Orellana']",False
3961,4197,Roman Týce,Roman Tugarev,0.6956521739130435,"['Roman', 'Tugarev']","['Roman', 'Týce']",False
3962,4198,Eustacio Rizo,Agostino Rizzo,0.6666666666666666,"['Agostino', 'Rizzo']","['Eustacio', 'Rizo']",False
3963,4199,Jamie Lowery,Ryan Lowry,0.6363636363636364,"['Ryan', 'Lowry']","['Jamie', 'Lowery']",False
3964,4200,Herbert Sandin,Helge Sandvik,0.6666666666666666,"['Helge', 'Sandvik']","['Herbert', 'Sandin']",False
3965,4202,Isaac Boakye,Isaac Boye,0.9090909090909092,"['Isaac', 'Boye']","['Isaac', 'Boakye']",False
3966,4203,Nathan Pond,Nathan Trott,0.6956521739130435,"['Nathan', 'Trott']","['Nathan', 'Pond']",False
3967,4204,Lars Krogh Gerson,Lukas Krüger,0.6206896551724138,"['Lukas', 'Krüger']","['Lars', 'Krogh', 'Gerson']",False
3968,4205,Sergio Berti,Mërgim Berisha,0.6153846153846154,"['Mërgim', 'Berisha']","['Sergio', 'Berti']",False
3969,4206,Alfonso Cañón,Alfons Amade,0.64,"['Alfons', 'Amade']","['Alfonso', 'Cañón']",False
3970,4207,Ibrahim Mahudhee,Ibrahim Meite,0.7586206896551724,"['Ibrahim', 'Meite']","['Ibrahim', 'Mahudhee']",False
3971,4208,Marc Joseph,Marc Guehi,0.6666666666666666,"['Marc', 'Guehi']","['Marc', 'Joseph']",False
3972,4209,Roberto Porta,Jerónimo Pourtau,0.6206896551724138,"['Jerónimo', 'Pourtau']","['Roberto', 'Porta']",False
3973,4211,James McClean,James Clarke,0.72,"['James', 'Clarke']","['James', 'McClean']",False
3974,4212,Thomas Helmer,Tobias Reithmeir,0.6206896551724138,"['Tobias', 'Reithmeir']","['Thomas', 'Helmer']",False
3975,4213,Nicolas Hasler,Nicolas Hunziker,0.7333333333333333,"['Nicolas', 'Hunziker']","['Nicolas', 'Hasler']",False
3976,4214,Ryan Donk,Ryan Gondoh,0.7,"['Ryan', 'Gondoh']","['Ryan', 'Donk']",False
3977,4215,Joey Jones,Lloyd Jones,0.7619047619047619,"['Lloyd', 'Jones']","['Joey', 'Jones']",False
3978,4216,Ahmed Bareed,Ahmet Gürleyen,0.6153846153846154,"['Ahmet', 'Gürleyen']","['Ahmed', 'Bareed']",False
3979,4217,Giuseppe Bergomi,Giuseppe Cuomo,0.7333333333333333,"['Giuseppe', 'Cuomo']","['Giuseppe', 'Bergomi']",False
3980,4218,Christian Chukwu,Christian Mbulu,0.7741935483870968,"['Christian', 'Mbulu']","['Christian', 'Chukwu']",False
3981,4219,Nicolás Suazo,Nicola Sambo,0.72,"['Nicola', 'Sambo']","['Nicolás', 'Suazo']",False
3982,4220,David Ginola,David Cancola,0.8,"['David', 'Cancola']","['David', 'Ginola']",False
3983,4221,Murat Yakin,Murat Satin,0.8181818181818182,"['Murat', 'Satin']","['Murat', 'Yakin']",False
3984,4222,No Match,??? Ji Min Park,0.5,"['?', '?', '?', 'Ji', 'Min', 'Park']","['No', 'Match']",False
3985,4223,Mohammed Al-Suwaiti,Mohammed Al Subaie,0.8108108108108109,"['Mohammed', 'Al', 'Subaie']","['Mohammed', 'Al-Suwaiti']",False
3986,4224,Karol Świderski,Karol Niemczycki,0.6451612903225806,"['Karol', 'Niemczycki']","['Karol', 'Świderski']",False
3987,4225,Frank Wallace,Kieran Wallace,0.8148148148148148,"['Kieran', 'Wallace']","['Frank', 'Wallace']",False
3988,4226,Virgilio Ferreira,Vinícius Ferreira Dias,0.6153846153846154,"['Vinícius', 'Ferreira', 'Dias']","['Virgilio', 'Ferreira']",False
3989,4227,Juan Hohberg,Jan Hoekstra,0.6666666666666666,"['Jan', 'Hoekstra']","['Juan', 'Hohberg']",False
3990,4228,Ali Zaid,Agim Zeka,0.5882352941176471,"['Agim', 'Zeka']","['Ali', 'Zaid']",False
3991,4229,Jorge Aravena,Jorge Obregón,0.6923076923076923,"['Jorge', 'Obregón']","['Jorge', 'Aravena']",False
3992,4230,Carlos Muñoz,José Carlos Muñoz Mejía,0.6857142857142857,"['José', 'Carlos', 'Muñoz', 'Mejía']","['Carlos', 'Muñoz']",True
3993,4231,James Ha,James Sands,0.7368421052631579,"['James', 'Sands']","['James', 'Ha']",False
3994,4232,Naoki Soma,Naoki Tsubaki,0.6086956521739131,"['Naoki', 'Tsubaki']","['Naoki', 'Soma']",False
3995,4233,Nelson Barahona,Nelson Balongo,0.7586206896551724,"['Nelson', 'Balongo']","['Nelson', 'Barahona']",False
3996,4234,Milan Albrecht,Jan Albrecht,0.8461538461538461,"['Jan', 'Albrecht']","['Milan', 'Albrecht']",False
3997,4235,Andreas Christensen,Sindre Mauritz-Hansen,0.6,"['Sindre', 'Mauritz-Hansen']","['Andreas', 'Christensen']",False
3998,4236,Alessio Romagnoli,Alessio Canessa,0.625,"['Alessio', 'Canessa']","['Alessio', 'Romagnoli']",False
3999,4237,Reuven Atar,Reuben Acquah,0.6666666666666666,"['Reuben', 'Acquah']","['Reuven', 'Atar']",False
4000,4238,Marek Sapara,Max Sprang,0.6363636363636364,"['Max', 'Sprang']","['Marek', 'Sapara']",False
4001,4239,Ahmed H. Saeed,Ahmed Ba Saeed,0.8571428571428571,"['Ahmed', 'Ba', 'Saeed']","['Ahmed', 'H.', 'Saeed']",True
4002,4240,Marc Wilmots,Reno Wilmots,0.6666666666666666,"['Reno', 'Wilmots']","['Marc', 'Wilmots']",False
4003,4241,Jonathan Perry,Jonathan Herrera,0.8,"['Jonathan', 'Herrera']","['Jonathan', 'Perry']",False
4004,4242,Jerry Tondelua,Jordy Rondeel,0.6666666666666666,"['Jordy', 'Rondeel']","['Jerry', 'Tondelua']",False
4005,4243,Franco Paonessa,Franco Pizzicanella,0.7058823529411765,"['Franco', 'Pizzicanella']","['Franco', 'Paonessa']",False
4006,4244,Darren Debono,Darren Lyon,0.75,"['Darren', 'Lyon']","['Darren', 'Debono']",False
4007,4245,Gary Kelly,Jake Kelly,0.7,"['Jake', 'Kelly']","['Gary', 'Kelly']",False
4008,4246,Justin Manao,Justinas Marazas,0.7142857142857143,"['Justinas', 'Marazas']","['Justin', 'Manao']",False
4009,4247,Jacob Ngwira,Jacob Tratt,0.6956521739130435,"['Jacob', 'Tratt']","['Jacob', 'Ngwira']",False
4010,4248,Washington,Matt Worthington,0.6153846153846154,"['Matt', 'Worthington']",['Washington'],False
4011,4249,Jón Dagur Þorsteinsson,Jón Dagur Þorsteinsson,1.0,"['Jón', 'Dagur', 'Þorsteinsson']","['Jón', 'Dagur', 'Þorsteinsson']",True
4012,4250,No Match,Simen Lillevik Kjellevold,0.5,"['Simen', 'Lillevik', 'Kjellevold']","['No', 'Match']",False
4013,4251,William Ouma,William Tchuameni,0.6896551724137931,"['William', 'Tchuameni']","['William', 'Ouma']",False
4014,4252,Vato Arveladze,Vato Arveladze,1.0,"['Vato', 'Arveladze']","['Vato', 'Arveladze']",True
4015,4253,Jared Borgetti,Jared Bird,0.6666666666666666,"['Jared', 'Bird']","['Jared', 'Borgetti']",False
4016,4254,Ramin Ott,Yari Otto,0.6666666666666666,"['Yari', 'Otto']","['Ramin', 'Ott']",False
4017,4255,Henk Groot,Henk Bos,0.6666666666666666,"['Henk', 'Bos']","['Henk', 'Groot']",False
4018,4256,Yannick Carrasco,Yannik Bangsow,0.6666666666666666,"['Yannik', 'Bangsow']","['Yannick', 'Carrasco']",False
4019,4257,Carlos Vidal,Carlos Villalba,0.8148148148148148,"['Carlos', 'Villalba']","['Carlos', 'Vidal']",False
4020,4258,Maximilian Göppel,Maximilian Schlegel,0.7222222222222222,"['Maximilian', 'Schlegel']","['Maximilian', 'Göppel']",False
4021,4260,Valentín Mendoza,Valentin Gendrey,0.6875,"['Valentin', 'Gendrey']","['Valentín', 'Mendoza']",False
4022,4261,Lucho González,Lucas González,0.8571428571428571,"['Lucas', 'González']","['Lucho', 'González']",False
4023,4262,Israel Castro,Ismaël Chester Diallo,0.5882352941176471,"['Ismaël', 'Chester', 'Diallo']","['Israel', 'Castro']",False
4024,4263,John Mahoney,John Mahon,0.9090909090909092,"['John', 'Mahon']","['John', 'Mahoney']",False
4025,4264,Ben Wattman,Ben Chapman,0.7272727272727273,"['Ben', 'Chapman']","['Ben', 'Wattman']",False
4026,4265,Marcelinho Paraíba,Guy-Marcelin Kilama,0.5945945945945946,"['Guy-Marcelin', 'Kilama']","['Marcelinho', 'Paraíba']",False
4027,4266,Kevin Sheedy,Keven Schlotterbeck,0.5806451612903226,"['Keven', 'Schlotterbeck']","['Kevin', 'Sheedy']",False
4028,4267,Altin Lala,Amine Talal,0.6666666666666666,"['Amine', 'Talal']","['Altin', 'Lala']",False
4029,4268,Mohammed Ahmed,Mohammed Ahmed Awaji,0.8235294117647058,"['Mohammed', 'Ahmed', 'Awaji']","['Mohammed', 'Ahmed']",True
4030,4269,Marco Padalino,Jacob Italiano,0.6428571428571429,"['Jacob', 'Italiano']","['Marco', 'Padalino']",False
4031,4270,Julian de Guzman,Julian Rieckmann,0.6875,"['Julian', 'Rieckmann']","['Julian', 'de', 'Guzman']",False
4032,4271,Mark Kennedy,Mark McKee,0.7272727272727273,"['Mark', 'McKee']","['Mark', 'Kennedy']",False
4033,4273,Georgi Kondratiev,Georgiy Kyrnats,0.6875,"['Georgiy', 'Kyrnats']","['Georgi', 'Kondratiev']",False
4034,4274,Mohammed Sama,Mohamed Simakan,0.7857142857142857,"['Mohamed', 'Simakan']","['Mohammed', 'Sama']",False
4035,4275,Tarik Elyounoussi,Anwar Elyounoussi,0.8235294117647058,"['Anwar', 'Elyounoussi']","['Tarik', 'Elyounoussi']",False
4036,4276,Kevin Wilson,Kevin Ellison,0.8,"['Kevin', 'Ellison']","['Kevin', 'Wilson']",False
4037,4277,Javier Pastore,Jake Hastie,0.64,"['Jake', 'Hastie']","['Javier', 'Pastore']",False
4038,4278,Nicklas Bendtner,Nils Stendera,0.6896551724137931,"['Nils', 'Stendera']","['Nicklas', 'Bendtner']",False
4039,4279,Enric Gensana,Eric Gründemann,0.6428571428571429,"['Eric', 'Gründemann']","['Enric', 'Gensana']",False
4040,4280,Simon Elliott,Simone Farelli,0.6666666666666666,"['Simone', 'Farelli']","['Simon', 'Elliott']",False
4041,4281,Ezio Pascutti,Enzo Pauchet,0.64,"['Enzo', 'Pauchet']","['Ezio', 'Pascutti']",False
4042,4282,Jens Petersen,Dennis Petersson,0.7586206896551724,"['Dennis', 'Petersson']","['Jens', 'Petersen']",False
4043,4283,Marco Tardelli,Marco Meli,0.75,"['Marco', 'Meli']","['Marco', 'Tardelli']",False
4044,4284,Mattia Destro,Mattia Trovato,0.6666666666666666,"['Mattia', 'Trovato']","['Mattia', 'Destro']",False
4045,4285,Paul Mariner,Paul Marie,0.9090909090909092,"['Paul', 'Marie']","['Paul', 'Mariner']",False
4046,4286,Christian Obodo,Chima Okoroji,0.5714285714285714,"['Chima', 'Okoroji']","['Christian', 'Obodo']",False
4047,4289,Kévin Parsemain,Kévin Cabral,0.6666666666666666,"['Kévin', 'Cabral']","['Kévin', 'Parsemain']",False
4048,4290,Charles Imboula,Marash Kumbulla,0.6,"['Marash', 'Kumbulla']","['Charles', 'Imboula']",False
4049,4291,Daniel Ruiz,Daniel Liszka,0.75,"['Daniel', 'Liszka']","['Daniel', 'Ruiz']",False
4050,4293,Luciano Narsingh,Liam Nash,0.64,"['Liam', 'Nash']","['Luciano', 'Narsingh']",False
4051,4294,Antonio Martina,Antonio Nieves Martín,0.7222222222222222,"['Antonio', 'Nieves', 'Martín']","['Antonio', 'Martina']",False
4052,4295,Thanasis Bembis,Subhasish Bose,0.5517241379310345,"['Subhasish', 'Bose']","['Thanasis', 'Bembis']",False
4053,4297,Alaa Kadhim,Alaa Bakir,0.6666666666666666,"['Alaa', 'Bakir']","['Alaa', 'Kadhim']",False
4054,4298,Rasmus Elm,Rasmus Alm,0.9,"['Rasmus', 'Alm']","['Rasmus', 'Elm']",False
4055,4299,Ashley Grimes,Ashley Nadesan,0.6666666666666666,"['Ashley', 'Nadesan']","['Ashley', 'Grimes']",False
4056,4300,Francisco Atura,Francis Atuahene,0.7741935483870968,"['Francis', 'Atuahene']","['Francisco', 'Atura']",False
4057,4301,Maxime Camara,Maxime Pattier,0.6666666666666666,"['Maxime', 'Pattier']","['Maxime', 'Camara']",False
4058,4302,Jadon Sancho,Jaidon Anthony,0.6923076923076923,"['Jaidon', 'Anthony']","['Jadon', 'Sancho']",False
4059,4304,Thomas Mavros,Tomás Maya Giraldo,0.5806451612903226,"['Tomás', 'Maya', 'Giraldo']","['Thomas', 'Mavros']",False
4060,4305,Mathew Leckie,Mateusz Radecki,0.6428571428571429,"['Mateusz', 'Radecki']","['Mathew', 'Leckie']",False
4061,4306,Pablo Palacios,Pablo Cacharrón Blanco,0.6111111111111112,"['Pablo', 'Cacharrón', 'Blanco']","['Pablo', 'Palacios']",False
4062,4307,Tammy Abraham,Timmy Abraham,0.9230769230769232,"['Timmy', 'Abraham']","['Tammy', 'Abraham']",False
4063,4309,Christopher Samba,Christoffer Mafoumbi,0.7027027027027027,"['Christoffer', 'Mafoumbi']","['Christopher', 'Samba']",False
4064,4310,Jonathan dos Santos,Jonathan Lozano,0.7647058823529411,"['Jonathan', 'Lozano']","['Jonathan', 'dos', 'Santos']",False
4065,4311,Wilfried Van Moer,Wilfried Ebane Abessolo,0.65,"['Wilfried', 'Ebane', 'Abessolo']","['Wilfried', 'Van', 'Moer']",False
4066,4312,Daniel Killer,Daniel Kelly,0.8,"['Daniel', 'Kelly']","['Daniel', 'Killer']",False
4067,4313,Justin Cochrane,Justin Schau,0.7407407407407407,"['Justin', 'Schau']","['Justin', 'Cochrane']",False
4068,4314,Gordon Smith,Grant Smith,0.782608695652174,"['Grant', 'Smith']","['Gordon', 'Smith']",False
4069,4315,Thomas Strunz,Tomas Ostrak,0.64,"['Tomas', 'Ostrak']","['Thomas', 'Strunz']",False
4070,4317,Allan Nielsen,Albin Nilsson,0.6923076923076923,"['Albin', 'Nilsson']","['Allan', 'Nielsen']",False
4071,4318,Raheem Sterling,Sem Steijn,0.64,"['Sem', 'Steijn']","['Raheem', 'Sterling']",False
4072,4319,Fernando Quirarte,Fernando Quiroz,0.8125,"['Fernando', 'Quiroz']","['Fernando', 'Quirarte']",False
4073,4322,Marcelo Oliveira,Marcelo Weigandt,0.6875,"['Marcelo', 'Weigandt']","['Marcelo', 'Oliveira']",False
